RespondentID,Consent,Age,MOSTRECENTyearofstudy,ConsideringUniversityinFuture,GoodunderstandingofPhilosophy,GoodunderstandingofSociology,GoodunderstandingofPsychology,GoodunderstandingofHistory,GoodunderstandingofEthics,GoodunderstandingofTheology,GoodunderstandingofReligiousStudies,GoodunderstandingofPolitics,GoodunderstandingofEnglish,GoodunderstandingofMath,GoodunderstandingofComputerScience,GoodunderstandingofBusiness,InterestinstudyingPhilosophy,InterestinstudyingSociaology,InterestedinStudyingPsychology,InterestedinstudyingHistory,InterestedinstudyingEthics,InterestedinstudyingTheology,InterestedinstudyingReligiousStudies,InterestedinstudyingPolitics,InterestedinstudyingEnglish,InterestedinstudyingMath,InterestedinstudyingComputerScience,InterestedinstudyingBusiness,Philosophyemployability,Sociologyemployability,PsychologyEmployability,Historyemployability,Ethicsemployability,Theologyemployability,ReligiousStudiesemployability,Politicsemployability,Englishemployability,Mathemployability,ComputerScienceemployability,Businessemployability,Theologyasubjectforreligiouspeople,Religionasubjectforreligiouspeople,TheologydegreeincludesPrefernottosay,TheologydegreeincludesPsychology,TheologydegreeincludesArts,TheologydegreeincludesSociology,TheologydegreeincludesPolitics,TheologydegreeincludesHistory,TheologydegreeincludesPhilosophy,TheologydegreeincludesEthics,TheologydegreeincludesArchaeology,TheologydegreeincludesTextualStudies,TheologydegreeincludesLiterature,TheologydegreeincludesLaw,TheologydegreeincludesEconomics,TheologydegreeincludesScience,ReligiousStudiesdegreeincludesPrefernottosay,ReligiousstudiesdegreeincludesPsychology,ReligiousstudiesdegreeincludesArts,ReligiousstudiesdegreeincludesSociology,ReligiousstudiesdegreeincludesPolitics,ReligiousstudiesdegreeincludesHistory,ReligiousstudiesdegreeincludesPhilosophy,ReligiousstudiesdegreeincludesEthics,ReligiousstudiesdegreeincludesArchaeology,ReligiousstudiesdegreeincludesTectualstudies,ReligiousstudiesdegreeincludesLiterature,ReligiousstudiesdegreeincludesLaw,ReligiousstudiesdegreeincludesEconomics,ReligiousstudiesdegreeincludesScience,PhilosophydegreeincludesPrefernottosay,PhilosophydegreeincludesPolitics,PhilosophydegreeincludesHistory,PhilosophydegreeincludesEthics,PhilosophydegreeincludesTheology,PhilosophydegreeincludesReligion,PhilosophydegreeincludesLaw,PhilosophydegreeincludesEconomics,PhilosophydegreeincludesMath,PhilosophydegreeincludesLogic,CurrentlyorintendingtostudyAlevelreligiousstudies,GCSEReligiousStudies,GCSEReligiousStudiesreasonprefernottosay,GCSEReligiousstudieswantedto,GCSEreligiousstudiesparentswanted,GCSEreligiousstudiescompulsory,Gender,Ethnicity,EthnicityOther,ReligiousAffliation,ReligiousAffiliationOther
12762183754,1,3,3,1,4,4,4,5,5,4,5,5,5,5,4,5,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,5,1,1,1,4,5,5,5,5,1,1, ,1,2,3,4,5,6,7,8,9,10,11,12,13, ,1,2,3,4,5,6,7,8,9,10,11,12,13, ,1,2,3,4,5,6,7, ,9,2,1, ,1, , ,2,14, ,15, 
12762175478,1,2,1,1,2,1,5,2,1,1,2,3,4,5,4,5,1,1,3,1,1,1,1,1,1,4,5,2,2,2,4,4,2,2,2,4,3,5,5,4,1,1, , , ,3, , ,6,7, ,9,10, , , , , , ,3, ,5,6,7, ,9,10, , , , ,1,2,3,4,5,6, , ,9,2,2, , , , ,1,3, ,11, 
12762175408,1,3,2,1,3,4,4,5,4,4,5,4,5,5,1,5,2,4,4,5,2,2,3,2,5,3,1,4,4,4,5,5,4,3,4,5,5,5,5,5,2,1, , , , , , ,6,7, , , , , , , , , , , ,5,6,7, , ,10, , , , , ,2,3,4,5, , , , ,2,1, , , ,3,2,14, ,5, 
12762171454,1,2,2,1,4,2,4,4,4,2,4,4,4,4,3,4,1,1,1,1,1,1,1,3,1,1,1,1,3,2,5,3,4,3,3,4,3,3,5,5,1,1, ,1, , , , ,6,7, , , , , , , ,1,2,3,4,5,6,7, , , , , , , , , ,3,4, , , , , ,2,1, , , ,3,2,14, ,2, 
12762168429,1,3,2,1,1,1,2,1,1,1,1,1,1,5,2,4,1,1,4,1,1,1,1,1,1,5,4,2,1,2,2,2,2,2,2,3,2,5,5,5,4,1, , , ,3,4, ,6,7, ,9, , , , , , , , ,4, , ,7, ,9,10, , , , , ,2,3, , , , , ,9,2,2, , , , ,1,6, ,9, 
12762147580,1,2,1,1,3,4,3,4,3,3,4,3,4,1,4,2,1,3,2,3,1,1,1,1,1,5,5,3,2,2,3,2,2,1,1,3,2,4,5,3,2,1, ,1, ,3,4, , ,7, , , , , , , , , , , ,5,6,7, , ,10, , , , , ,2, ,4,5, , , , ,2,1, , , ,3,2,0, , , 
12762140472,1,3,2,1,4,4,4,4,4,4,4,5,4,4,4,2,3,3,2,5,2,2,2,4,2,1,1,2, ,3,4,4,3,3,3,3,3,5,4,4,3,1, , , ,3, ,5,6,7, ,9,10, , , , , , , , ,5,6,7, ,9,10, , , , ,1,2,3,4,5,6, , ,9,2,1, , , ,3,2,14, ,1, 
12762128684,1,3,2,3,5,1,1,4,5,5,5,1,2,4,1,5,1,1,1,1,1,1,1,1,1,1,1,1,3, ,5,5,2,2,2,4,4,5,5,5,5,5,0, , , , , , , , , , , , , , , , , , , ,6,7, , ,10, , , , , ,2,3,4,5,6, , ,9,1,1, ,1, , ,2,7, ,5, 
12762093317,1,4,3,1,1,4,5,5,1,1,1,5,5,4,5,5,4,4,5,1,1,1,1,4,4,4,5,5,1,2,4,1,1,1,1,3,4,5,5,4,4,5, ,1, ,3, ,5,6,7, , ,10, , , , ,1, ,3, ,5,6,7, , ,10, , , , , , ,3,4,5, , , ,9,2,2, , , , ,2,0, ,1, 
12762071855,1,2,1,1,2,1,2,5,1,4,4,2,4,5,2,5,1,1,4,1,1,1,1,5,2,5,5,5,2,2,4,4,2,2,2,4,5,5,5,5,1,1, , , , , ,5,6,7, , , , , , , , , ,3, ,5,6,7, , , , , , , , , ,3,4,5, , , ,9,2,2, , , , ,2,6, ,11, 
12762045645,1,2,3,1,4,4,3,5,4,5,5,4,4,5,5,4,5,3,4,4,2,4,4,4,3,5,5,2,4,3,3,3,3,3,3,4,3,5,5,3,1,1, , , ,3,4,5,6,7,8,9,10, , , , , , ,3,4,5,6,7,8,9,10, , , , ,1,2,3, , , , ,8,9,2,2, , , , ,1,2, ,9, 
12762039186,1,4,3,1,2,2,2,2,2,2,2,2,2,5,2,4,2,2,2,2,2,2,2,2,1,5,4,4,1,2,2,2,2,1,1,3,3,5,5,5,1,1, , , , , , ,6,7, , , , , , , ,1, ,3,4,5,6,7, , , , , ,13, , , ,3,4,5, , , ,9,2,1, , , ,3,2,14, ,5, 
12762017994,1,3,3,1,2,2,4,4,2,2,2,4,3,5,5,5,1,2,4,1,1,2,2,3,1,5,4,5,1,4,5,4,1,2,2,4,3,5,5,5,1,1, , , , , , ,6,7, , ,10, , , , ,1, , , ,5,6,7, , , , , , , ,1, ,3, ,5, , , ,9,2,1, , , ,3,1,17, ,1, 
12762006895,1,3,2,1,4,5,3,2,3,2,2,2,3,5,3,5,4,1,3,4,2,2,1,5,3,5,5,5,2,1,3,2,1,2,1,3,1,5,5,5,2,4, , , , , , ,6, , ,9,10, , , , , , , , ,5,6,7, ,9,10, , , , , ,2,3,4,5, , , ,9,2,2, , , , ,1,6, ,11, 
12761896746,1,2,1,1,3,3,3,3,3,3,3,3,4,4,3,3,3,2,2,2,2,3,3,3,5,5,2,3,4,4,5,5,4,3,3,5,4,4,5,4,3,2, , ,2, , ,5,6,7, ,9,10, , , , , ,2, , ,5,6,7, ,9,10, , , , ,1, ,3,4,5, , , ,9,2,2, , , , ,1,2, ,9, 
12761853502,1,4,3,3,2,4,4,4,2,1,4,3,3,2,4,4,4,4,5,3,3,3,2,1,1,2,1,2,2,3,4,3,2,0,2,3,1,5,5,5,1,2, ,1,2,3,4,5,6,7,8,9,10,11, , , , ,2, , ,5,6,7, , ,10, , , , , ,2,3,4,5, , , ,9,2,2, , , , ,2,12, ,1, 
12761746251,1,4,3,1,3,4,5,4,4,2,4,3,4,5,3,3,3,3,3,2,3,3,2,2,3,5,4,1,2,3,4,3,2,2,2,3,3,5,5,3,1,1, , , , , ,5,6,7, ,9, , , , , , , , ,4,5,6,7, ,9, , , , , , ,2,3,4,5, , , ,9,2,2, , , , ,2,17, ,1, 
12761676310,1,3,2,1,4,3,4,4,2,1,4,2,4,4,4,3,5,4,4,4,4,3,4,4,4,1,4,3,4,4,5,5,4,3,3,4,5,4,5,5,1,1, , ,2, , ,5,6, ,8, ,10,11, , , , , ,3, ,5,6,7,8,9,10, , , , ,1,2,3,4,5, , , ,9,2,2, , , , ,1,14, ,15, 
12761659106,1,2,1,1,4,2,4,2,4,2,5,2,3,4,2,2,2,2,4,1,2,2,2,2,2,2,1,2,1,3,4,1,2,2,3,4,3,5,5,5,3,3, , , , , , ,6,7, ,9, , , , , , , , ,4,5,6,7, ,9, , , , , , , ,3,4,5,6, , ,9,2,1, ,1,2, ,2,4, ,11, 
12761648892,1,4,3,1,2,2,2,2,2,2,4,1,4,4,2,1,4,2,3,2,2,2,2,1,2,5,5,2,5,1,3,1,2,0,2,4,2,4,5,3,3,3,0, , , , , , , , , , , , , , ,1,2,3,4,5,6,7,8,9,10,11, ,13, ,1,2,3,4,5,6, ,8,9,2,1, , , ,3,2,7, ,5, 
12761638084,1,4,3,1,4,3,4,4,3,3,3,4,4,5,4,3,3,3,4,2,1,1,1,3,3,5,4,3,3,4,4,3,3,2,2,4,4,4,5,4,5,1, , , ,3, , ,6,7, ,9,10,11, , , , , , , ,5,6,7, ,9,10,11, ,13, ,1,2,3,4,5,6, , ,9,2,2, , , , ,1,14, ,2, 
12761624514,1,3,2,1,3,4,4,1,1,1,1,1,3,4,2,1,2,3,3,1,1,1,1,1,3,3,1,1,2,1,4,1,1,1,1,3,4,5,5,5,1,3, , , , , ,5,6,7, ,9,10, , , , , , , , ,5,6,7, ,9,10, , , , ,1,2,3,4,5, , , ,9,2,2, , , , ,2,0, ,5, 
12761563764,1,2,1,3,3,3,3,4,3,3,4,3,4,4,3,4,3,3,3,4,3,3,3,3,3,2,1,3,3,3,4,3,3,3,2,5,5,5,5,5,1,1, ,1, , , , ,6, , , , , , , , , , , , , , ,7, , , , , , , , , , ,4, , , , , ,2,1, , , ,3,2,14, ,2, 
12761544808,1,3,3,1,5,5,4,5,2,2,5,4,5,5,5,4,1,1,4,2,4,3,2,2,5,1,1,1,1,3,5,3,1,2,3,3,5,5,4,3,1,1, , , ,3, ,5,6,7, , ,10, , , , , , ,3,4,5,6,7, ,9,10, , , , , ,2,3,4,5, , , , ,2,2, , , , ,2,14, ,17, 
12761537499,1,4,3,1,3,2,3,4,3,1,2,1,4,5,5,3,1,1,1,1,1,1,1,1,1,4,5,1,2,2,4,3,2,2,2,3,4,5,5,4,0,3,0, , , , , , , , , , , , , ,0, , , , , , , , , , , , , ,0, , , , , , , , , ,2,2, , , , ,1,14, ,2, 
12761502957,1,2,1,1,3,2,2,4,1,1,3,1,3,5,5,3,1,1,1,2,1,1,1,2,1,5,5,2,2,1,3,2,1,3,2,5,4,5,5,5,1,1, ,1, ,3, , ,6,7, ,9, ,11, ,13, , , , ,4,5,6,7, ,9,10, , , , ,1, ,3,4, , , ,8,9,2,2, , , , ,1,2, ,9, 
12761487525,1,4,3,1,3,5,5,4,1,2,4,4,4,4,3,4,1,5,2,1,1,1,1,3,1,1,1,2,1,5,4,3,2,1,1,5,4,5,5,5,3,1, , , , , ,5,6,7,8,9, , , , , , , , , , ,6,7,8,9, , , , , , , ,3,4,5, , , , ,2,1, , , ,3,2,14, ,2, 
12761486723,1,4,3,1,4,2,1,1,4,1,2,2,4,5,5,1,4,4,2,1,4,3,1,2,1,5,4,1,2,3,5,3,3,2,1,3,4,5,5,4,1,1, , , , , , ,6,7, ,9, , , , , , , , , ,5,6,7, ,9, , , , , , , ,3,4, , , , ,9,2,1, , , ,3,2,14, ,1, 
12761480320,1,2,1,1,4,4,4,5,4,4,4,5,5,5,4,5,2,2,4,4,1,1,1,5,1,1,1,4,3,4,4,4,2,2,3,5,4,5,5,5,1,1, ,1, , , , ,6,7, ,9, , , ,13, ,1, , , , ,6,7, , , , , ,13, , , ,3,4,5, , , ,9,2,2, , , , ,2,14, ,2, 
12761458339,1,4,3,1,5,5,4,4,5,4,4,4,4,3,1,2,5,4,1,1,4,1,1,1,3,1,1,1,3,4,3,3,3,2,2,3,4,5,5,5,1,1, , , , , ,5,6,7, ,9, , , , , , , , , ,5,6,7, ,9,10, , , , , , ,3, , , , , , ,2,2, , , , ,2,17, ,2, 
12761448948,1,3,2,1,2,2,5,4,4,2,5,3,5,4,4,3,3,3,4,3,3,3,2,1,3,2,1,3,2,3,5,3,2,2,3,3,5,4,4,3,3,4, ,1, ,3,4, ,6,7, , , ,11, ,13, , , , , ,5,6,7, , , ,11, , , , ,2,3,4,5, , , ,9,2,1, , , ,3,2,14, ,0, 
12761420563,1,3,2,1,4,4,5,5,4,2,4,4,4,4,4,4,3,4,4,4,2,2,2,1,1,1,1,2,4,4,3,3,3,3,3,4,4,3,3,3,1,1, ,1,2,3, , ,6,7, , , , , , , , , , , , ,6,7, , , , , , , , ,2, ,4, , , , ,9,2,2, , , , ,2,2, ,2, 
12761419064,1,2,1,1,3,1,3,5,3,1,2,3,4,5,2,4,4,4,4,2,4,2,3,3,3,4,3,2,5,3,3,3,5,2,1,4,5,5,5,5,5,5, , , , , , , , , , , , , , , , , , , ,5,6,7, , , , , ,13, , ,2,3, ,5, , , ,9,2,2, , , , ,2,14, ,8, 
12761414458,1,4,3,1,4,3,5,2,3,2,3,2,4,4,4,3,3,4,5,1,3,1,1,1,1,4,2,4,3,3,4,2,3,2,1,3,3,5,5,4,4,4, , , , , , ,6,7, ,9, , , , , , , , , , ,6,7,8,9, , , , , , , ,3,4,5, , ,8,9,2,2, , , , ,2,2, ,9, 
12761409341,1,3,2,1,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,5,4,1,3,5,5,4,2,3,2,5,4,5,5,5,5,5, , , , ,4,5,6,7, , , , , , , , , , , ,5,6,7, ,9, , , , , ,1,2,3,4, , , ,8,9,2,2, , , , ,3,14, ,2, 
12761408577,1,2,1,1,4,1,1,4,1,1,1,4,4,4,5,2,4,2,2,4,2,3,1,4,5,2,5,4,1,3,3,3,1,1,1,4,2,5,5,5,3,3, , , ,3, , ,6,7, ,9, , , , , , , , , , ,6,7, , , , , , , ,1,2,3,4,5, , , ,9,2,1, , , ,3,1,3, ,17, 
12761392173,1,4,3,1,3,2,3,3,2,1,4,3,4,5,3,3,3,2,4,1,2,3,1,2,1,1,1,3,3,3,3,2,3,2,2, ,3,4,4,4,0,3,0, , , , , , , , , , , , , , , , , ,4,5, , , , ,10, , , ,0, , , , , , , , , ,2,1, , , ,3,2,5, ,0, 
12761385437,1,4,3,1,3,3,4,4,3,4,4,4,4,4,4,4,2,2,2,3,2,1,2,2,2,1,2,2,2,3,4,4,3,4,2,3,3,4,4,3,4,3, , , , , ,5,6,7, , , , , , , , , , , ,5,6,7, , , , , , , ,1,2, ,4, , , , ,9,2,2, , , , ,2,14, ,5, 
12761365235,1,3,3,1,4,4,4,3,2,1,4,3,4, ,5,2,3,2,4,2,3,2,2,2,1,1,5,2,4,3,4,3,2,0,2,2,3,5,5,4,4,1,0, , , , , , , , , , , , , , , , , ,4,5,6,7, , , , , , , ,1,2,3, ,5, ,7, ,9,2,1, , , ,3,2,3, ,2, 
12761354177,1,4,3,1,5,3,4,4,5,5,5,4,5,4,2,3,4,2,4,2,4,2,2,4,5,2,1,5,3,3,3,3,3,4,5,3,5,3,1,3,1,2, , , , , ,5,6,7,8,9,10, , , , , , , , ,5,6,7,8,9,10, , , , , ,2,3,4,5,6, , ,9,2,2, , , , ,2,17, ,8, 
12761353411,1,3,3,1,1,3,3,4,2,1,4,3,4,4,3,4,1,1,2,1,1,1,1,2,1,1,1,1,2,2,4,3,1,4,2,4,3,5,5,4,4,5, ,1, ,3,4,5,6,7, ,9,10, , , , , , ,3,4,5,6,7, ,9,10, , , , , ,2,3,4,5, , , ,9,2,1, , , ,3,1,14, ,1, 
12761351027,1,4,3,1,4,4,5,5,4,2,2,4,4,4,1,2,1,4,5,4,2,2,2,4,1,1,1,2,2,1,3,2,2,2,1,3,4,5,5,5,1,1, ,1, ,3, , ,6,7, , , , , , , , , , ,4,5,6,7, , , ,11, ,13, ,1,2,3,4,5,6, , , ,2,1, , , ,3,2,14, ,2, 
12761333356,1,3,3,2,1,4,4,4,1,2,2,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,4,1,3,3,3,2,2,3,3,4,3,5,5,5,1,1, , , , ,4,5,6,7, ,9,10, , , , , , ,3,4,5,6,7,8,9,10, , ,13, ,1,2,3,4,5, , , ,9,2,1, , , ,3,2,4, ,11, 
12761324890,1,4,3,1,2,3,5,4,1,2,1,1,5,4,4,2,2,4,4,4,3,2,2,3,4,4,3,2,2,3,4,2,1,2,2,4,4,5,5,4,1,1, , , ,3, , ,6,7, ,9, , , , , , , ,3,4,5,6,7, ,9,10, , , , ,1,2,3,4,5,6, , ,9,2,1, , , ,3,2,17, ,5, 
12761323391,1,2,1,1,2,1,1,5,1,1,3,3,3,4,1,1,4,1,1,4,3,1,1,3,3,3,1,1,3,1,1,3,1,1,1,2,2,3,3,2,1,1, , ,2, ,4,5,6,7, ,9,10,11, , , , , , , ,5,6,7, ,9,10,11, , , , , ,3,4,5,6, ,8, ,2,2, , , , ,2,3, ,11, 
12761312976,1,3,3,1,1,4,2,2,2,2,2,3,3,3,1,1,1,1,3,1,1,1,1,3,1,1,1,1,4,2,4,4,4,3,2,4,4,5,4,5,1,1, ,1, , ,4,5,6,7, , ,10,11, , , , , ,3,4,5,6,7, ,9, , , , , , , , , , ,6,7,8,9,2,2, , , , ,2,14, ,15, 
12761310336,1,4,3,1,3,4,4,4,2,2,3,4,4,4,4,4,1,1,2,1,1,1,1,2,1,1,1,1,2,2,4,3,2,2,2,5,4,5,5,5,1,1, , , , , ,5,6,7, , , , , , , , , , ,4,5,6,7, , ,10, , , , ,1, ,3,4,5, , , ,9,2,2, , , , ,2,3, ,11, 
12761310233,1,3,2,2,1,2,2,1,2,1,1,3,2,5,4,4,1,3,3,1,1,1,1,1,1,4,5,5,2,4,4,1,2,2,2,3,5,4,5,5,1,1, , , , , ,5,6,7, ,9, , , , , , , , , ,5, , , ,9, , , , , , ,2,3,4,5, , , , ,2,2, , , , ,1,3, ,11, 
12761305749,1,3,2,1,4,1,4,4,4,4,4,2,4,4,1,2,3,3,5,1,4,4,4,4,2,4,1,1,1,2,1,2,3,2,1,3,3,5,5,4,1,1, ,1,2, ,4, ,6, , ,9,10,11,12, , , ,2, ,4,5,6,7, ,9,10,11,12, , , , ,3,4,5,6, ,8,9,2,1, , , ,3,2,15, ,2, 
12761300029,1,4,3,2,2,2,2,4,1,1,4,2,4,5,4,4,3,3,3,3,3,3,3,3,3,3,5,5,3,3,3,3,3,1,3,3,3,5,5,5,1,1, ,1, ,3, , ,6, ,8,9,10, , , , ,1, ,3, , ,6, ,8, , , , , , ,1,2,3,4,5, , , , ,2,1, , , ,3,1,3, ,11, 
12761295026,1,2,1,1,5,4,4,2,4,4,4,1,2,4,1,1,3,2,3,1,2,3,3,1,1,1,1,1,1,1,2,2,1,3,2,3,2,5,5,4,4,1, , , ,3, ,5,6,7,8, , , , ,13, , , ,3, ,5,6,7, , , , , , , ,1, ,3,4,5, , , ,9,1,1, , , ,3,2,14, ,5, 
12761292828,1,4,3,2,2,2,2,4,2,1,5,2,4,5,5,4,2,4,4,3,3,1,3,3,2,3,4,4,2,3,3,3,3,2,1,3,2,5,5,5,1,1, ,1, ,3,4, ,6,7,8, ,10, ,12, , ,1, ,3,4, ,6,7,8,9,10, , , , ,1, , ,4, , , , , ,2,1, , , ,3,1,3, ,0, 
12761290274,1,3,2,1,4, , ,4,4, ,4,4,5,5,4,4,1,1,1,1,1,1,1,1,1,4,1,1,2,2,3,2,2,3,2,3,4,5,5,3,1,1, , , , , , ,6,7, , ,10, , ,13, ,1, ,3,4, ,6,7, , ,10, , ,13, ,1,2,3,4,5,6, , ,9,2,1, ,1, , ,2,0, ,0, 
12761284821,1,4,3,1,2,2,3,4,2,2,4,4,3,5,4,4,2,2,3,3,1,2,2,3,1,3,1,3,4,3,2,4,3,2,3,4,3,5,5,3,1,1, , , ,3, , ,6,7, ,9, ,11, , , , , , , ,5,6,7, ,9,10,11, , , , ,2,3,4,5,6, , ,9,2,2, , , , ,1,2, ,9, 
12761279918,1,4,3,1,2,2,2,4,2,2,4,2,5,4,2,2,2,3,5,2,3,2,2,2,3,1,1,2,0,4,4,3,0,3,3,0,4,5,5,4,1,1, , , ,3, ,5,6,7,8,9, , , , , , ,2, , ,5,6,7,8,9, , , ,13, ,1,2,3,4,5,6, , ,9,2,1, , , ,3,2,15, ,2, 
12761277300,1,2,2,1,3,5,4,5,3,1,4,3,5,1,1,4,4,4,4,3,2,3,1,4,3,1,1,2,3,3,3,3,4,2,3,5,4,3,3,5,1,1, , , , , , , ,7, , ,10, , ,13, , , , , ,5, ,7, , , , , ,13, , , ,3, , , , , ,9,2,1, , , ,3,2,7, ,5, 
12761275940,1,4,3,2,2,2,2,4,2,2,2,3,3,4,4,4,3,1,3,3,2,2,2,4,2,2,2,2,4,2,2,4,2,3,3,5,3,5,5,3,1,1, , ,2, ,4,5,6,7,8,9, ,11, , , , , , , ,5,6, ,8,9,10, , , , , ,2,3,4, ,6, , ,9,2,2, , , , ,1,2, ,9, 
12761274471,1,3,2,3,5,1,4,3,4,5,4,3,2,5,4,1,4,1,2,1,3,5,5,2,1,2,2,2,4,4,2,4,3,3,1,4,3,5,5,3,1,1, , ,2, , ,5,6, , , , , , , , , , , , ,5, , , ,9,10, , , , , ,2,3,4,5, , , , ,2,1, ,1, , ,1,14, ,5, 
12761273259,1,2,1,2,1,1,2,5,1,1,3,2,2,5,4,5,1,1,1,1,1,1,1,1,1,5,4,1,2,3,4,4,2,2,2,4,3,5,5,5,4,2, ,1, ,3, , ,6,7, ,9, , , , , , , ,3, ,5,6,7, ,9, , , , , ,1,2,3,4,5, , , , ,2,2, , , , ,2,14, ,2, 
12761270783,1,4,3,1,2,3,3,4,3,1,4,3,4,4,3,3,3,3,4,1,2,3,2,2,4,1,3,2,0,5,4,4,3,0,3,4,5,4,3,5,3,3, , , , , , ,6,7,8,9,10, , , , , , , , ,5, ,7, ,9,10, , , , ,1, ,3,4,5, , , ,9,2,1, , , ,3,2,14, ,17, 
12761267205,1,3,2,2,1,1,3,1,1,1,1,1,4,5,2,4,3,5,5,4,2,1,5,5,4,1,3,5,1,1,4,1,1,1,1,1,3,5,5,5,1,1, , , ,3, , ,6,7, , ,10, , , , , , , , ,5,6,7, ,9,10, , , , ,1, ,3,4,5,6, , ,9,2,1, ,1, ,3,2,0, ,5, 
12761262234,1,3,2,1,3,3,3,3,3,3,3,3,3,4,3,4,1,1,1,1,1,1,1,1,1,4,3,3,2,2,3,2,2,2,2,4,2,5,5,4,5,3, , , , , , ,6,7, , , ,11, , , , , ,3, ,5,6,7, ,9,10, , , , , ,2, ,4, ,6, , , ,2,2, , , , ,2,12, ,5, 
12761256854,1,3,3,1,5,5,4,4,5,4,5,4,4,4,2,3,1,5,4,2,1,3,3,3,3,1,1,3,1,3,4,3,1,3,3,4,3,5,5,3,1,1, , , ,3,4, ,6,7, , , , , , , , , ,3,4, ,6,7, , , , , , , , ,2,3,4,5, , , , ,1,1, , , ,3,2,4, ,11, 
12761251276,1,3,2,2,2,3,4,2,2,2,2,2,2,2,2,2,2,3,4,2,1,1,1,2,2,1,2,1,1,3,4,3,1,1,1,4,3,4,5,5,3,4, , , , , ,5,6,7, , , , , , , , , , , ,5,6,7, , , , , , , , ,2,3, ,5, , , ,9,2,2, , , , ,1,14, ,17, 
12761250171,1,2,1,1,3,3,4,4,4,3,4,3,4,5,3,4,4,4,3,4,4,3,4,3,3,5,3,4,0,0,0,0,0,0,0,3,2,4,5,2,0,3, , , , , , ,6,7, , , , , , , , , , ,4,5, , , , , , , ,13,0, , , , , , , , , ,2,1, ,1, , ,2,14, ,0, 
12761249385,1,3,2,1,4,4,3,1,5,4,5,2,5,5,1,1,4,1,1,1,4,3,2,1,4,4,1,1,2,3,2,2,3,3,3,3,4,5,5,3,1,1, ,1, ,3, , ,6,7, , , , , , , , , ,3, , ,6,7, ,9, , , , ,0, , , , , , , , , ,2,1, ,1, , ,2,2, ,11, 
12761247412,1,4,3,1,4,5,5,5,4,5,2,4,4,5,5,4,1,1,4,1,1,1,1, ,1,2,4,1,1,2,3,4,3,1,1,3,1,5,5,2,5,5, , , , , , ,6,7, , , , , , , , , , , , ,6, , , , , , , , , , ,3, , , , , , ,2,2, , , , ,2,14, ,15, 
12761246546,1,3,3,1,2,2,2,4,4,4,4,4,5,4,2,2,2,1,1,2,1,1,1,4,1,4,4,1,2,1,1,3,1,1,1,3,1,5,5,2,1,2, , , , , ,5,6,7, , ,10,11, , , , , ,3, ,5,6,7, ,9,10, , , , , ,2,3,4,5, , , ,9,2,2, , , , ,1,14, ,1, 
12761241548,1,2,1,1,1,4,4,4,2,2,2,2,5,4,1,2,1,4,1,1,1,3,1,1,5,1,1,1,3,4,5,3,3,3,3,5,5,5,4,5,1,1, ,1, ,3, ,5,6, , , , , , , , , , ,3, , , ,7, , ,10, , , , , ,2,3, ,5, , , , ,2,2, , , , ,2,7, ,5, 
12761241378,1,2,1,1,4,3,4,4,4,4,5,3,4,5,4,3,4,4,4,1,4,4,2,1,2,1,1,3,1,3,3,3,1,1,2,4,5,5,5,5,1,1, , , , , , ,6,7, , , , , , , , , , , , ,6,7, , , , , , , , , ,3,4,5, , , , ,1,1, ,1, , ,2,14, ,2, 
12761240352,1,3,2,1,4,3,4,3,4,3,3,4,4,4,4,3,4,2,4,2,2,2,2,2,2,2,3,2,3,5,4,5,4,2,2,5,5,5,5,5,3,4, ,1,2,3, ,5,6, , , ,10, , ,13, ,1,2,3, ,5,6,7, , ,10,11, ,13, ,1,2,3,4,5, , ,8,9,2,2, , , , ,2,3, ,11, 
12761223889,1,2,1,1,5,4,4,5,5,5,5,4,5,4,4,3,5,2,4,5,4,5,5,4,4,2,3,2,4,3,4,4,4,3,4,4,4,3,5,4,1,1, , , , , ,5,6,7, ,9,10, , , , ,1,2,3,4,5,6,7,8,9,10,11, , , ,1,2,3,4,5,6, ,8,9,1,1, ,1, , ,2,14, ,2, 
12761218716,1,3,1,1,5,5,4,5,5,4,4,5,5,5,4,5,5,5,3,4,4,3,3,5,5,5,2,5,5,4,4,2,4,2,2,4,5,5,3,4,1,1, , , , , , ,6, , ,9, ,11, , , , , ,3, ,5,6, , ,9, ,11, , , ,1,2,3, ,5,6, , ,9,2,2, , , , ,2,7, ,17, 
12761217728,1,2,2,1,4,3,2,3,4,2,2,3,2,4,2,3,2,2,2,2,2,2,2,2,2,4,2,2,3,3,2,4,3,3,3,5,3,5,4,4,4,1, , , , , ,5,6,7, , ,10, , , , ,1, , , , ,6,7, , , , , , , ,1,2,3,4, , , , ,9,2,2, , , , ,2,17, ,5, 
12761207232,1,3,2,1,5,4,5,4,5,5,4,3,4,5,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,2,2,2,2,4,5,5,3,1,1, ,1, ,3,4,5,6,7, , ,10, , , , ,1,2,3,4,5,6,7,8,9,10,11, ,13, ,1,2,3,4,5,6, , ,9,2,1, ,1, ,3,2,14, ,0, 
